level_0,level_1,City,Hosp_Name,Hosp_Address,Score,index_x,Account_Num,Acct_Name_Lookup,index_y,Provider_Num,Reimbursement_Name_Lookup
3471,670,1,1,1,3,3471,29507,COLQUITT REGIONAL MEDICAL CENTER_3131 THOMASVILLE HWY BOX 40_MOULTRIE_GA,670,446991,COLQUITT REGIONAL MEDICAL CENTER_3131 THOMASVILLE HWY BOX 40_MOULTRIE_GA
1038,1024,1,1,1,3,1038,29478,BAPTIST HEALTH PADUCAH_2501 KENTUCKY AVENUE_PADUCAH_KY,1024,796971,BAPTIST HEALTH PADUCAH_2501 KENTUCKY AVENUE_PADUCAH_KY
3667,462,1,1,1,3,3667,29470,BETHESDA HOSPITAL EAST_2815 S SEACREST BLVD_BOYNTON BEACH_FL,462,257922,BETHESDA HOSPITAL EAST_2815 S SEACREST BLVD_BOYNTON BEACH_FL
4111,1432,1,1,1,3,4111,29434,LAKE REGIONAL HEALTH SYSTEM_54 HOSPITAL DRIVE_OSAGE BEACH_MO,1432,717781,LAKE REGIONAL HEALTH SYSTEM_54 HOSPITAL DRIVE_OSAGE BEACH_MO
4424,97,1,1,1,3,4424,29419,HONORHEALTH DEER VALLEY MEDICAL CENTER_19829 NORTH 27TH AVENUE_PHOENIX_AZ,97,575923,HONORHEALTH DEER VALLEY MEDICAL CENTER_19829 NORTH 27TH AVENUE_PHOENIX_AZ
301,2436,1,1,1,3,301,29414,HOUSTON METHODIST WILLOWBROOK HOSPITAL_18220 TOMBALL PARKWAY_HOUSTON_TX,2436,316877,HOUSTON METHODIST WILLOWBROOK HOSPITAL_18220 TOMBALL PARKWAY_HOUSTON_TX
1489,1945,1,1,1,3,1489,29353,HILLCREST HOSPITAL CUSHING_1027 EAST CHERRY STREET_CUSHING_OK,1945,553578,HILLCREST HOSPITAL CUSHING_1027 EAST CHERRY STREET_CUSHING_OK
513,1969,1,1,1,3,513,29295,GOOD SAMARITAN REGIONAL MEDICAL CENTER_3600 NW SAMARITAN DRIVE_CORVALLIS_OR,1969,790803,GOOD SAMARITAN REGIONAL MEDICAL CENTER_3600 NW SAMARITAN DRIVE_CORVALLIS_OR
237,1180,1,0,1,2,237,29291,BAYSTATE NOBLE HOSPITAL_115 WEST SILVER STREET_WESTFIELD_MA,1180,779884,NOBLE HOSPITAL_115 WEST SILVER STREET_WESTFIELD_MA
4698,1917,1,1,1,3,4698,29236,"MERCY HOSPITAL OKLAHOMA CITY, INC_4300 WEST MEMORIAL ROAD_OKLAHOMA CITY_OK",1917,497989,"MERCY HOSPITAL OKLAHOMA CITY, INC_4300 WEST MEMORIAL ROAD_OKLAHOMA CITY_OK"
4698,1958,1,0,1,2,4698,29236,"MERCY HOSPITAL OKLAHOMA CITY, INC_4300 WEST MEMORIAL ROAD_OKLAHOMA CITY_OK",1958,638224,"OKLAHOMA HEART HOSPITAL, LLC_4050 WEST MEMORIAL ROAD_OKLAHOMA CITY_OK"
928,279,1,1,1,3,928,29232,SCRIPPS MEMORIAL HOSPITAL LA JOLLA_9888 GENESEE AVENUE_LA JOLLA_CA,279,343862,SCRIPPS MEMORIAL HOSPITAL LA JOLLA_9888 GENESEE AVENUE_LA JOLLA_CA
815,96,1,1,1,3,815,29196,BANNER THUNDERBIRD MEDICAL CENTER_5555 WEST THUNDERBIRD ROAD_GLENDALE_AZ,96,717004,BANNER THUNDERBIRD MEDICAL CENTER_5555 WEST THUNDERBIRD ROAD_GLENDALE_AZ
3501,2345,1,1,1,3,3501,29166,HARRIS HEALTH SYSTEM_2525 HOLLY HALL_HOUSTON_TX,2345,575079,HARRIS HEALTH SYSTEM_2525 HOLLY HALL_HOUSTON_TX
3013,114,1,1,1,3,3013,29110,WASHINGTON REGIONAL MEDICAL CENTER_3215 N NORTH HILLS BOULEVARD_FAYETTEVILLE_AR,114,583566,WASHINGTON REGIONAL MEDICAL CENTER_3215 N NORTH HILLS BOULEVARD_FAYETTEVILLE_AR
2919,1912,1,1,1,3,2919,29100,HILLCREST MEDICAL CENTER_1120 SOUTH UTICA AVENUE_TULSA_OK,1912,311192,HILLCREST MEDICAL CENTER_1120 SOUTH UTICA AVENUE_TULSA_OK
2919,1949,1,0,1,2,2919,29100,HILLCREST MEDICAL CENTER_1120 SOUTH UTICA AVENUE_TULSA_OK,1949,666953,"ST JOHN MEDICAL CENTER, INC_1923 SOUTH UTICA AVENUE_TULSA_OK"
4201,1267,1,0,1,2,4201,28990,ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS_11800 EAST TWELVE MILE ROAD_WARREN_MI,1267,231937,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER_11800 EAST TWELVE MILE ROAD_WARREN_MI
2648,1593,1,1,1,3,2648,28958,NASSAU UNIVERSITY MEDICAL CENTER_2201 HEMPSTEAD TURNPIKE_EAST MEADOW_NY,1593,636724,NASSAU UNIVERSITY MEDICAL CENTER_2201 HEMPSTEAD TURNPIKE_EAST MEADOW_NY
3873,1887,1,0,1,2,3873,28957,CLEAR VISTA HEALTH & WELLNESS_3364 KOLBE ROAD_LORAIN_OH,1887,507120,MERCY REGIONAL MEDICAL CENTER_3700 KOLBE ROAD_LORAIN_OH
4602,2094,1,1,1,3,4602,28942,SACRED HEART HOSPITAL_421 CHEW STREET_ALLENTOWN_PA,2094,564894,SACRED HEART HOSPITAL_421 CHEW STREET_ALLENTOWN_PA
2296,2068,1,1,1,3,2296,28941,MAIN LINE HOSPITAL BRYN MAWR CAMPUS_130 SOUTH BRYN MAWR AVE_BRYN MAWR_PA,2068,388777,MAIN LINE HOSPITAL BRYN MAWR CAMPUS_130 SOUTH BRYN MAWR AVE_BRYN MAWR_PA
403,2475,1,1,1,3,403,28914,JOHN RANDOLPH MEDICAL CENTER_411 WEST RANDOLPH ROAD_HOPEWELL_VA,2475,117260,JOHN RANDOLPH MEDICAL CENTER_411 WEST RANDOLPH ROAD_HOPEWELL_VA
1458,412,1,1,1,3,1458,28899,DELTA COUNTY MEMORIAL HOSPITAL_1501 E 3RD ST_DELTA_CO,412,344869,DELTA COUNTY MEMORIAL HOSPITAL_1501 E 3RD STREET_DELTA_CO
590,2000,1,1,1,3,590,28785,SAINT VINCENT HOSPITAL_232 WEST 25TH STREET_ERIE_PA,2000,876087,SAINT VINCENT HOSPITAL_232 WEST 25TH STREET_ERIE_PA
1952,1428,1,1,1,3,1952,28784,LIBERTY HOSPITAL_2525 GLENN HENDREN DR_LIBERTY_MO,1428,495343,LIBERTY HOSPITAL_2525 GLENN HENDREN DR_LIBERTY_MO
4568,2607,1,1,1,3,4568,28739,WAUKESHA MEMORIAL HOSPITAL_725 AMERICAN AVE_WAUKESHA_WI,2607,687103,WAUKESHA MEMORIAL HOSPITAL_725 AMERICAN AVE_WAUKESHA_WI
4345,1887,1,0,1,2,4345,28729,MERCY HEALTH-LORAIN HOSPITAL_3700 KOLBE ROAD_LORAIN_OH,1887,507120,MERCY REGIONAL MEDICAL CENTER_3700 KOLBE ROAD_LORAIN_OH
2211,1836,1,1,1,3,2211,28692,MH ST ELIZABETH YOUNGSTOWN HOSPITAL_1044 BELMONT AVENUE_YOUNGSTOWN_OH,1836,821130,ST ELIZABETH YOUNGSTOWN HOSPITAL_1044 BELMONT AVENUE_YOUNGSTOWN_OH
3574,1490,1,1,1,3,3574,28664,LAKES REGION GENERAL HOSPITAL_80 HIGHLAND ST_LACONIA_NH,1490,396211,LAKES REGION GENERAL HOSPITAL_80 HIGHLAND ST_LACONIA_NH
3909,467,1,1,1,3,3909,28644,LEE MEMORIAL HOSPITAL_2776 CLEVELAND AVE_FORT MYERS_FL,467,308278,LEE MEMORIAL HOSPITAL_2776 CLEVELAND AVE_FORT MYERS_FL
743,1584,1,1,0,2,743,28640,KALEIDA HEALTH_100 HIGH STREET_BUFFALO_NY,1584,775636,"KALEIDA HEALTH_726 EXCHANGE STREET, SUITE 522_BUFFALO_NY"
3912,1507,1,1,1,3,3912,28613,CLARA MAASS MEDICAL CENTER_ONE CLARA MAASS DRIVE_BELLEVILLE_NJ,1507,686885,CLARA MAASS MEDICAL CENTER_ONE CLARA MAASS DRIVE_BELLEVILLE_NJ
3117,2138,1,1,1,3,3117,28562,SPARTANBURG MEDICAL CENTER_101 E WOOD ST_SPARTANBURG_SC,2138,330231,SPARTANBURG MEDICAL CENTER_101 E WOOD ST_SPARTANBURG_SC
51,2613,1,0,1,2,51,28558,ASCENSION COLUMBIA ST MARY'S HOSPITAL OZAUKEE_13111 N PORT WASHINGTON RD_MEQUON_WI,2613,391561,COLUMBIA ST MARYS HOSPITAL OZAUKEE_13111 N PORT WASHINGTON RD_MEQUON_WI
5185,447,1,1,1,3,5185,28547,JOHN DEMPSEY HOSPITAL_263 FARMINGTON AVE_FARMINGTON_CT,447,400691,JOHN DEMPSEY HOSPITAL_263 FARMINGTON AVE_FARMINGTON_CT
2949,1328,1,1,1,3,2949,28514,FAIRVIEW RIDGES HOSPITAL_201 EAST NICOLLET BOULEVARD_BURNSVILLE_MN,1328,898766,FAIRVIEW RIDGES HOSPITAL_201 EAST NICOLLET BOULEVARD_BURNSVILLE_MN
2916,297,1,1,1,3,2916,28497,GOOD SAMARITAN HOSPITAL_2425 SAMARITAN DRIVE_SAN JOSE_CA,297,209516,GOOD SAMARITAN HOSPITAL_2425 SAMARITAN DRIVE_SAN JOSE_CA
2253,1321,1,1,1,3,2253,28394,ESSENTIA HEALTH ST MARYS - DETROIT LAKES_1027 WASHINGTON AVE_DETROIT LAKES_MN,1321,354764,ESSENTIA HEALTH ST MARYS - DETROIT LAKES_1027 WASHINGTON AVE_DETROIT LAKES_MN
2306,2507,1,1,1,3,2306,28362,CARILION FRANKLIN MEMORIAL HOSPITAL_180 FLOYD AVENUE_ROCKY MOUNT_VA,2507,592753,CARILION FRANKLIN MEMORIAL HOSPITAL_180 FLOYD AVENUE_ROCKY MOUNT_VA
1589,1361,1,1,1,3,1589,28318,MERIT HEALTH WESLEY_5001 W HARDY ST_HATTIESBURG_MS,1361,422865,MERIT HEALTH WESLEY_5001 W HARDY ST_HATTIESBURG_MS
3150,1042,1,0,1,2,3150,28290,OCHSNER LSU HEALTH MONROE_4864 JACKSON STREET_MONROE_LA,1042,121670,UNIVERSITY HEALTH CONWAY_4864 JACKSON STREET_MONROE_LA
3150,1077,1,0,1,2,3150,28290,OCHSNER LSU HEALTH MONROE_4864 JACKSON STREET_MONROE_LA,1077,210657,ST FRANCIS MEDICAL CENTER_309 JACKSON STREET_MONROE_LA
2502,2398,1,1,1,3,2502,28245,ODESSA REGIONAL MEDICAL CENTER_520 E 6TH STREET_ODESSA_TX,2398,440034,ODESSA REGIONAL MEDICAL CENTER_520 E 6TH STREET_ODESSA_TX
2502,2314,1,0,1,2,2502,28245,ODESSA REGIONAL MEDICAL CENTER_520 E 6TH STREET_ODESSA_TX,2314,292673,MEDICAL CENTER HOSPITAL_500 W 4TH STREET_ODESSA_TX
4595,916,1,1,1,3,4595,28241,TRINITY MUSCATINE_1518 MULBERRY AVENUE_MUSCATINE_IA,916,288653,TRINITY MUSCATINE_1518 MULBERRY AVENUE_MUSCATINE_IA
2658,1748,1,1,1,3,2658,28238,COLUMBUS REGIONAL HEALTHCARE SYSTEM_500 JEFFERSON ST_WHITEVILLE_NC,1748,212090,COLUMBUS REGIONAL HEALTHCARE SYSTEM_500 JEFFERSON ST_WHITEVILLE_NC
4057,2352,1,1,1,3,4057,28217,HUNTSVILLE MEMORIAL HOSPITAL_110 MEMORIAL HOSPITAL DRIVE_HUNTSVILLE_TX,2352,209002,HUNTSVILLE MEMORIAL HOSPITAL_110 MEMORIAL HOSPITAL DRIVE_HUNTSVILLE_TX
1915,1649,1,1,1,3,1915,28197,SAMARITAN HOSPITAL_2215 BURDETT AVENUE_TROY_NY,1649,178349,SAMARITAN HOSPITAL_2215 BURDETT AVENUE_TROY_NY
889,962,1,0,1,2,889,28192,ADVENTHEALTH SHAWNEE MISSION_9100 W 74TH STREET_SHAWNEE MISSION_KS,962,300300,SHAWNEE MISSION MEDICAL CENTER_9100 W 74TH STREET_SHAWNEE MISSION_KS
3000,460,1,1,1,3,3000,28187,MEDSTAR WASHINGTON HOSPITAL CENTER_110 IRVING ST NW_WASHINGTON_DC,460,889339,MEDSTAR WASHINGTON HOSPITAL CENTER_110 IRVING ST NW_WASHINGTON_DC
4770,1473,1,1,1,3,4770,28125,NORTHEASTERN NEVADA REGIONAL HOSPITAL_2001 ERRECART BLVD_ELKO_NV,1473,670692,NORTHEASTERN NEVADA REGIONAL HOSPITAL_2001 ERRECART BLVD_ELKO_NV
881,805,1,1,1,3,881,28044,RIVERSIDE MEDICAL CENTER_350 N WALL ST_KANKAKEE_IL,805,331747,RIVERSIDE MEDICAL CENTER_350 N WALL ST_KANKAKEE_IL
2221,2365,1,1,1,3,2221,28017,NAVARRO REGIONAL HOSPITAL_3201 WEST HIGHWAY 22_CORSICANA_TX,2365,229681,NAVARRO REGIONAL HOSPITAL_3201 WEST HIGHWAY 22_CORSICANA_TX
2009,2235,1,1,1,3,2009,27968,"MEMORIAL HEALTHCARE SYSTEM, INC_2525 DESALES AVE_CHATTANOOGA_TN",2235,434633,"MEMORIAL HEALTHCARE SYSTEM, INC_2525 DESALES AVE_CHATTANOOGA_TN"
767,2259,1,1,1,3,767,27948,LIVINGSTON REGIONAL HOSPITAL_315 OAK ST BOX 550_LIVINGSTON_TN,2259,264505,LIVINGSTON REGIONAL HOSPITAL_315 OAK ST BOX 550_LIVINGSTON_TN
2415,1619,1,1,1,3,2415,27929,ARNOT OGDEN MEDICAL CENTER_600 ROE AVENUE_ELMIRA_NY,1619,266883,ARNOT OGDEN MEDICAL CENTER_600 ROE AVENUE_ELMIRA_NY
2335,1635,1,1,1,3,2335,27876,BON SECOURS COMMUNITY HOSPITAL_160 EAST MAIN STREET_PORT JERVIS_NY,1635,223157,BON SECOURS COMMUNITY HOSPITAL_160 EAST MAIN STREET_PORT JERVIS_NY
4342,1070,1,0,1,2,4342,27863,OCHSNER LSU HEALTH SHREVEPORT_1541 KINGS HIGHWAY_SHREVEPORT_LA,1070,231722,UNIVERSITY HEALTH SHREVEPORT_1541 KINGS HIGHWAY_SHREVEPORT_LA
77,66,1,1,1,3,77,27857,ALASKA REGIONAL HOSPITAL_2801 DEBARR ROAD_ANCHORAGE_AK,66,775879,ALASKA REGIONAL HOSPITAL_2801 DEBARR ROAD_ANCHORAGE_AK
1823,119,1,1,1,3,1823,27762,MENA REGIONAL HEALTH SYSTEM_311 NORTH MORROW STREET_MENA_AR,119,191528,MENA REGIONAL HEALTH SYSTEM_311 NORTH MORROW STREET_MENA_AR
742,1904,1,1,1,3,742,27750,BAY PARK COMMUNITY HOSPITAL_2801 BAY PARK DRIVE_OREGON_OH,1904,421907,BAY PARK COMMUNITY HOSPITAL_2801 BAY PARK DRIVE_OREGON_OH
413,2186,1,1,1,3,413,27733,AVERA SACRED HEART HOSPITAL_501 SUMMIT ST_YANKTON_SD,2186,882545,AVERA SACRED HEART HOSPITAL_501 SUMMIT ST_YANKTON_SD
4219,2498,1,0,1,2,4219,27729,NORTHERN VIRGINIA MENTAL HEALTH INSTI_3302 GALLOWS RD_FALLS CHURCH_VA,2498,461783,INOVA FAIRFAX HOSPITAL_3300 GALLOWS ROAD_FALLS CHURCH_VA
4363,1412,1,1,1,3,4363,27711,WESTERN MISSOURI MEDICAL CENTER_403 BURKARTH ROAD_WARRENSBURG_MO,1412,213709,WESTERN MISSOURI MEDICAL CENTER_403 BURKARTH ROAD_WARRENSBURG_MO
5078,884,1,1,1,3,5078,27704,ST VINCENT HOSPITAL & HEALTH SERVICES_2001 W 86TH ST_INDIANAPOLIS_IN,884,844966,ST VINCENT HOSPITAL & HEALTH SERVICES_2001 W 86TH ST_INDIANAPOLIS_IN
2179,1208,1,1,1,3,2179,27672,ST MARY MERCY HOSPITAL_36475 FIVE MILE ROAD_LIVONIA_MI,1208,118227,ST MARY MERCY HOSPITAL_36475 FIVE MILE ROAD_LIVONIA_MI
4239,2148,1,1,1,3,4239,27653,COLLETON MEDICAL CENTER_501 ROBERTSON BOULEVARD_WALTERBORO_SC,2148,597138,COLLETON MEDICAL CENTER_501 ROBERTSON BOULEVARD_WALTERBORO_SC
4004,815,1,1,1,3,4004,27528,DELNOR COMMUNITY HOSPITAL_300 RANDALL RD_GENEVA_IL,815,879498,DELNOR COMMUNITY HOSPITAL_300 RANDALL RD_GENEVA_IL
2923,1966,1,1,1,3,2923,27498,PROVIDENCE ST VINCENT MEDICAL CENTER_9205 SW BARNES ROAD_PORTLAND_OR,1966,157731,PROVIDENCE ST VINCENT MEDICAL CENTER_9205 SW BARNES ROAD_PORTLAND_OR
127,1319,1,1,1,3,127,27484,MAYO CLINIC HEALTH SYSTEM - MANKATO_1025 MARSH STREET_MANKATO_MN,1319,338089,MAYO CLINIC HEALTH SYSTEM - MANKATO_1025 MARSH STREET_MANKATO_MN
3174,2302,1,1,1,3,3174,27475,FORT DUNCAN MEDICAL CENTER_3333 N FOSTER MALDONADO BLVD_EAGLE PASS_TX,2302,871985,FORT DUNCAN MEDICAL CENTER_3333 N FOSTER MALDONADO BLVD_EAGLE PASS_TX
1575,256,1,1,1,3,1575,27438,SIERRA VIEW MEDICAL CENTER_465 W PUTNAM AVE_PORTERVILLE_CA,256,279834,SIERRA VIEW MEDICAL CENTER_465 W PUTNAM AVE_PORTERVILLE_CA
3874,945,1,1,1,3,3874,27399,MERCY MEDICAL CENTER-SIOUX CITY_801 5TH ST_SIOUX CITY_IA,945,880710,MERCY MEDICAL CENTER-SIOUX CITY_801 5TH ST_SIOUX CITY_IA
1973,2019,1,1,1,3,1973,27393,WILLIAMSPORT REGIONAL MEDICAL CENTER_700 HIGH STREET_WILLIAMSPORT_PA,2019,865849,WILLIAMSPORT REGIONAL MEDICAL CENTER_700 HIGH STREET_WILLIAMSPORT_PA
4984,963,1,1,1,3,4984,27346,MCPHERSON HOSPITAL INC_1000 HOSPITAL DRIVE_MCPHERSON_KS,963,846123,MCPHERSON HOSPITAL INC_1000 HOSPITAL DRIVE_MCPHERSON_KS
71,2320,1,0,1,2,71,27337,ADVENTHEALTH CENTRAL TEXAS_2201 S CLEAR CREEK ROAD_KILLEEN_TX,2320,425826,METROPLEX HOSPITAL_2201 S CLEAR CREEK ROAD_KILLEEN_TX
2328,1741,1,1,1,3,2328,27259,NORTH CAROLINA BAPTIST HOSPITAL_MEDICAL CENTER BOULEVARD_WINSTON-SALEM_NC,1741,536920,NORTH CAROLINA BAPTIST HOSPITAL_MEDICAL CENTER BOULEVARD_WINSTON-SALEM_NC
5066,814,1,1,1,3,5066,27252,HARRISBURG MEDICAL CENTER_100 DOCTOR WARREN TUTTLE DR_HARRISBURG_IL,814,600786,HARRISBURG MEDICAL CENTER_100 DOCTOR WARREN TUTTLE DR_HARRISBURG_IL
2574,868,1,1,1,3,2574,27247,TERRE HAUTE REGIONAL HOSPITAL_3901 S SEVENTH ST_TERRE HAUTE_IN,868,547352,TERRE HAUTE REGIONAL HOSPITAL_3901 S SEVENTH ST_TERRE HAUTE_IN
2941,1788,1,1,1,3,2941,27183,PERSON MEMORIAL HOSPITAL_615 RIDGE RD_ROXBORO_NC,1788,445144,PERSON MEMORIAL HOSPITAL_615 RIDGE RD_ROXBORO_NC
453,1030,1,1,1,3,453,27156,BAPTIST HEALTH LOUISVILLE_4000 KRESGE WAY_LOUISVILLE_KY,1030,450796,BAPTIST HEALTH LOUISVILLE_4000 KRESGE WAY_LOUISVILLE_KY
1510,801,1,1,1,3,1510,27152,SOUTH SHORE HOSPITAL_8012 SOUTH CRANDON AVENUE_CHICAGO_IL,801,397652,SOUTH SHORE HOSPITAL_8012 SOUTH CRANDON AVENUE_CHICAGO_IL
1652,1320,1,1,1,3,1652,27126,SANFORD BEMIDJI MEDICAL CENTER_1300 ANNE ST NW_BEMIDJI_MN,1320,130184,SANFORD BEMIDJI MEDICAL CENTER_1300 ANNE ST NW_BEMIDJI_MN
837,836,1,1,1,3,837,27074,ADVOCATE GOOD SAMARITAN HOSPITAL_3815 HIGHLAND AVENUE_DOWNERS GROVE_IL,836,740270,ADVOCATE GOOD SAMARITAN HOSPITAL_3815 HIGHLAND AVENUE_DOWNERS GROVE_IL
468,1855,1,1,1,3,468,27073,ST LUKE'S HOSPITAL_5901 MONCLOVA ROAD_MAUMEE_OH,1855,101172,ST LUKE'S HOSPITAL_5901 MONCLOVA ROAD_MAUMEE_OH
4638,1066,1,1,1,3,4638,26958,WEST CARROLL MEMORIAL HOSPITAL_706 ROSS STREET_OAK GROVE_LA,1066,182030,WEST CARROLL MEMORIAL HOSPITAL_706 ROSS STREET_OAK GROVE_LA
3956,1355,1,1,1,3,3956,26932,FORREST GENERAL HOSPITAL_6051 US HIGHWAY 49_HATTIESBURG_MS,1355,663665,FORREST GENERAL HOSPITAL_6051 US HIGHWAY 49_HATTIESBURG_MS
4800,2354,1,1,1,3,4800,26907,HUNT REGIONAL MEDICAL CENTER_4215 JOE RAMSEY BLVD_GREENVILLE_TX,2354,441910,HUNT REGIONAL MEDICAL CENTER_4215 JOE RAMSEY BLVD_GREENVILLE_TX
3069,614,1,1,1,3,3069,26906,VIERA HOSPITAL_8745 N WICKHAM RD_MELBOURNE_FL,614,492116,VIERA HOSPITAL_8745 N WICKHAM RD_MELBOURNE_FL
2843,1169,1,1,1,3,2843,26891,BAYSTATE WING HOSPITAL AND MEDICAL CENTERS_40 WRIGHT STREET_PALMER_MA,1169,839027,BAYSTATE WING HOSPITAL AND MEDICAL CENTERS_40 WRIGHT STREET_PALMER_MA
2215,1226,1,1,1,3,2215,26863,"UNIVERSITY OF MICHIGAN HEALTH SYSTEM_1500 E MEDICAL CENTER DRIVE, SPC 5474_ANN ARBOR_MI",1226,886423,"UNIVERSITY OF MICHIGAN HEALTH SYSTEM_1500 E MEDICAL CENTER DRIVE, SPC 5474_ANN ARBOR_MI"
479,1870,1,1,1,3,479,26798,GRANDVIEW HOSPITAL & MEDICAL CENTER_405 GRAND AVENUE_DAYTON_OH,1870,766293,GRANDVIEW HOSPITAL & MEDICAL CENTER_405 GRAND AVENUE_DAYTON_OH
3951,1406,1,1,1,3,3951,26694,SSM HEALTH ST CLARE HOSPITAL - FENTON_1015 BOWLES_FENTON_MO,1406,765395,SSM HEALTH ST CLARE HOSPITAL - FENTON_1015 BOWLES_FENTON_MO
4936,2471,1,1,1,3,4936,26646,SENTARA HALIFAX REGIONAL HOSPITAL_2204 WILBORN AVENUE_SOUTH BOSTON_VA,2471,469596,SENTARA HALIFAX REGIONAL HOSPITAL_2204 WILBORN AVENUE_SOUTH BOSTON_VA
5068,290,1,1,1,3,5068,26640,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE_4101 TORRANCE BLVD_TORRANCE_CA,290,545027,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE_4101 TORRANCE BLVD_TORRANCE_CA
2325,2023,1,1,1,3,2325,26628,ALLEGHENY GENERAL HOSPITAL_320 EAST NORTH AVENUE_PITTSBURGH_PA,2023,484787,ALLEGHENY GENERAL HOSPITAL_320 EAST NORTH AVENUE_PITTSBURGH_PA
4318,471,1,1,1,3,4318,26595,HOLMES REGIONAL MEDICAL CENTER_1350 S HICKORY ST_MELBOURNE_FL,471,157846,HOLMES REGIONAL MEDICAL CENTER_1350 S HICKORY ST_MELBOURNE_FL
286,2014,1,0,1,2,286,26536,UPMC SOMERSET_225 SOUTH CENTER AVENUE_SOMERSET_PA,2014,873346,SOMERSET HOSPITAL_225 SOUTH CENTER AVENUE_SOMERSET_PA
3674,1864,1,1,1,3,3674,26513,OHIOHEALTH MANSFIELD HOSPITAL_335 GLESSNER AVENUE_MANSFIELD_OH,1864,492254,OHIOHEALTH MANSFIELD HOSPITAL_335 GLESSNER AVENUE_MANSFIELD_OH
2147,921,1,1,1,3,2147,26414,MARY GREELEY MEDICAL CENTER_1111 DUFF AVENUE_AMES_IA,921,752629,MARY GREELEY MEDICAL CENTER_1111 DUFF AVENUE_AMES_IA
1071,146,1,1,1,3,1071,26391,NEA BAPTIST MEMORIAL HOSPITAL_4800 EAST JOHNSON AVENUE_JONESBORO_AR,146,654802,NEA BAPTIST MEMORIAL HOSPITAL_4800 EAST JOHNSON AVENUE_JONESBORO_AR
2311,2534,1,0,1,2,2311,26336,UW MEDICINE/NORTHWEST HOSPITAL_1550 NORTH 115TH STREET_SEATTLE_WA,2534,447547,NORTHWEST HOSPITAL_1550 NORTH 115TH STREET_SEATTLE_WA
4794,254,1,1,1,3,4794,26316,MARSHALL MEDICAL CENTER_1100 MARSHALL WAY_PLACERVILLE_CA,254,824913,MARSHALL MEDICAL CENTER_1100 MARSHALL WAY_PLACERVILLE_CA
2444,1281,1,1,1,3,2444,26303,"BEAUMONT HOSPITAL, TROY_44201 DEQUINDRE ROAD_TROY_MI",1281,288509,"BEAUMONT HOSPITAL, TROY_44201 DEQUINDRE ROAD_TROY_MI"
4197,773,1,1,1,3,4197,26301,PEKIN MEMORIAL HOSPITAL_600 SOUTH 13TH STREET_PEKIN_IL,773,701293,PEKIN MEMORIAL HOSPITAL_600 SOUTH 13TH STREET_PEKIN_IL
143,2070,1,1,1,3,143,26297,EXCELA HEALTH WESTMORELAND HOSPITAL_532 WEST PITTSBURGH STREET_GREENSBURG_PA,2070,216234,EXCELA HEALTH WESTMORELAND HOSPITAL_532 WEST PITTSBURGH STREET_GREENSBURG_PA
4298,69,1,1,1,3,4298,26265,ALASKA NATIVE MEDICAL CENTER_4315 DIPLOMACY DR_ANCHORAGE_AK,69,410928,ALASKA NATIVE MEDICAL CENTER_4315 DIPLOMACY DR_ANCHORAGE_AK
3499,1046,1,1,1,3,3499,26251,OPELOUSAS GENERAL HEALTH SYSTEM_539 EAST PRUDHOMME STREET_OPELOUSAS_LA,1046,695369,OPELOUSAS GENERAL HEALTH SYSTEM_539 EAST PRUDHOMME STREET_OPELOUSAS_LA
2898,2416,1,1,1,3,2898,26229,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER_901 WEST BEN WHITE BLVD_AUSTIN_TX,2416,719290,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER_901 WEST BEN WHITE BLVD_AUSTIN_TX
3152,1595,1,1,1,3,3152,26187,NEWARK-WAYNE COMMUNITY HOSPITAL_111 DRIVING PARK AVENUE_NEWARK_NY,1595,726259,NEWARK-WAYNE COMMUNITY HOSPITAL_111 DRIVING PARK AVENUE_NEWARK_NY
261,1789,1,0,1,2,261,26170,ATRIUM HEALTH UNIVERSITY CITY_8800 NORTH TYRON STREET_CHARLOTTE_NC,1789,288431,CAROLINAS MED CTR-UNIVERSITY_8800 NORTH TYRON STREET_CHARLOTTE_NC
2256,288,1,1,1,3,2256,26161,TORRANCE MEMORIAL MEDICAL CENTER_3330 LOMITA BLVD_TORRANCE_CA,288,605214,TORRANCE MEMORIAL MEDICAL CENTER_3330 LOMITA BLVD_TORRANCE_CA
5331,2103,1,0,1,2,5331,26157,JENNERSVILLE HOSPITAL_1015 WEST BALTIMORE PIKE_WEST GROVE_PA,2103,614010,JENNERSVILLE REGIONAL HOSPITAL_1015 WEST BALTIMORE PIKE_WEST GROVE_PA
5001,1189,1,1,1,3,5001,26153,EMERSON HOSPITAL -_133 OLD ROAD TO 9 ACRE CORNER_W CONCORD_MA,1189,336771,EMERSON HOSPITAL -_133 OLD ROAD TO 9 ACRE CORNER_W CONCORD_MA
3063,1698,1,1,1,3,3063,26142,NATHAN LITTAUER HOSPITAL_99 EAST STATE STREET_GLOVERSVILLE_NY,1698,180358,NATHAN LITTAUER HOSPITAL_99 EAST STATE STREET_GLOVERSVILLE_NY
